batter,n_swings,launch_speed_mean,launch_speed_std,launch_speed_median,launch_speed_p95,pct_hard_hit,launch_angle_mean,launch_angle_std,bat_speed_mean,bat_speed_std,swing_length_mean,attack_angle_mean,swing_path_tilt_mean,intercept_ball_minus_batter_pos_x_inches_mean,intercept_ball_minus_batter_pos_y_inches_mean,attack_direction_mean,cluster
641343,140,91.40076335877863,14.138123562705887,93.8,108.1,0.4357142857142857,16.15267175572519,28.198601515362355,76.1484126984127,3.584471712863339,7.626190476190476,10.40179891989678,34.708578592781414,36.341125623327386,28.024366922611783,359.94875359733766,0
641355,547,88.28747697974217,13.169106953015739,90.7,104.69,0.37842778793418647,18.69060773480663,27.607756747983103,69.86363636363636,4.532459741227479,7.70094696969697,11.75928815282935,31.95779631881226,32.54994288633819,28.99468644433821,359.4955027501964,1
641487,486,86.33277661795407,15.29358135162534,90.1,104.5,0.345679012345679,11.30625,25.789981274394357,70.48666666666666,6.861038770236001,7.032,2.8992499110082677,36.05792887289981,36.65647165986065,36.28687537138019,2.7693202471821032,3
641555,88,91.37906976744186,11.191079601803338,91.75,106.1,0.4318181818181818,13.593023255813954,31.133631487122145,72.79014084507043,5.6727961089893775,7.322535211267605,4.373164924033134,26.122759267842646,39.303572374398165,27.763061795050852,357.3461825265392,4
641584,155,85.35844155844157,15.318631917697335,87.55,106.07,0.3419354838709677,17.733766233766232,26.97978962979275,71.58091603053435,4.6984467892439135,6.9328244274809165,4.698404952566098,37.21713694864391,37.78634450369639,27.36774741825575,357.8314970196223,3
641598,193,91.67512953367876,12.388086645577753,94.0,106.7,0.47668393782383417,19.71502590673575,30.499088649709964,71.55952380952381,4.032788341558846,7.177380952380952,14.394624018902297,28.924379769679916,36.351337248981444,32.325053408220285,357.373366659755,1
641645,20,87.5625,8.713734369755983,86.55000000000001,101.05000000000001,0.15,10.5,24.50034013369338,69.09,4.935461252788619,7.75,11.643193265915794,34.92503088484584,38.87740911005639,27.557697200755392,4.602082109280185,3
641658,68,79.96615384615384,17.852435731251397,85.9,98.68,0.20588235294117646,15.6,32.75133585061837,65.55576923076923,12.235922899422148,6.574999999999999,8.127190922624381,30.272248945223787,35.67188118276641,34.00807427609952,357.35609708174366,2
641680,321,87.84299065420561,13.97119209402109,90.8,104.8,0.3644859813084112,13.894080996884735,29.761048303208668,68.92693602693602,4.893930504518406,7.516161616161617,10.93550515995915,28.665976093856276,40.945903590748145,28.71216988243617,1.898023950859174,4
641856,19,87.00526315789475,12.035017134466429,87.4,101.46000000000001,0.2631578947368421,15.947368421052632,23.030109963095722,69.01578947368421,3.3749507252196738,6.894736842105263,11.737752219517521,33.9443503380532,40.94195873724096,28.287428179151476,4.863549190873387,3
641857,345,91.43226744186046,15.703305238923704,94.9,108.485,0.4985507246376812,13.261627906976743,25.7864324332339,72.59099099099099,9.770664381131605,7.306006006006006,11.31057022480717,38.55855094108479,39.65578685851635,26.12945246113275,2.3322670887273387,0
641933,142,88.82706766917293,15.39161581993315,91.9,107.08,0.36619718309859156,22.203007518796994,30.43666036076576,73.62558139534885,4.268384484163907,7.523255813953488,16.15288991945832,35.13923327876155,34.76034929239436,30.94749809749178,358.1165076231039,1
641943,96,86.45473684210528,18.865446114811657,90.7,107.21,0.40625,10.789473684210526,32.771580428209404,70.08863636363637,11.374699003906306,7.021590909090909,7.090014533649435,30.85163427745778,39.292899023598345,26.72642006400124,3.8944250315385474,2
642086,175,87.53801169590643,13.048904151414538,90.3,104.1,0.3485714285714286,14.784883720930232,25.8197803381738,66.58353658536586,5.519561170418416,6.808536585365853,11.627990375101554,34.530350446351555,37.183896891269,34.82578140467073,358.6232192351589,1
642133,225,91.14774774774774,14.163395858152217,93.9,109.28999999999999,0.4577777777777778,14.64864864864865,29.597495506326787,74.72091836734694,5.4051847069622765,7.875,6.175803023972892,29.954903200609756,36.68779351751433,33.470255484542825,356.441412324825,0
642136,124,88.86999999999999,17.01653965554512,93.2,106.215,0.4435483870967742,13.75,29.64105998399501,71.81944444444444,7.922067349520742,7.496296296296297,7.226481395631237,28.427593405016342,35.77129891863286,31.824851761515312,0.45429794479318286,4
642180,90,78.32790697674419,16.366678136224664,82.5,97.80000000000001,0.13333333333333333,6.1395348837209305,28.75501502682421,62.90428571428572,9.559416568733448,6.3742857142857146,2.8686344065565748,31.02453312468396,37.06227906674666,25.187700741783704,3.392826904580177,2
642201,200,86.68848167539267,17.30757586779267,90.4,106.55,0.395,11.24607329842932,27.840847929745795,71.26813186813186,9.228006603978306,7.101648351648351,7.006136828936135,34.77407411746569,38.33617778088401,28.130062246721465,2.1457209468933107,4
642215,78,88.6448717948718,15.23850767684015,91.95,106.66,0.41025641025641024,13.961538461538462,27.07826190382735,73.91408450704225,4.8723211181603,7.647887323943662,13.174007887902713,33.84150422579683,37.894701009662676,30.47405468500503,359.02865878320887,1
642350,26,87.46818181818182,18.668292098371772,93.65,105.66,0.38461538461538464,27.272727272727273,24.930726534562233,71.81333333333333,4.33142448799908,7.526666666666667,9.890512418355055,36.308798439969145,37.17050482145465,25.76098379990499,0.25784412480997826,1
642708,176,91.06687116564417,13.175449743839296,93.1,107.77,0.4090909090909091,10.25609756097561,27.233284838271867,73.00342465753425,4.42477997712977,7.2465753424657535,5.754758767780325,29.81395590720694,32.19916265663692,31.051442844589285,356.73877248341074,0
642715,439,88.99575471698112,14.18059243449024,91.85,106.1,0.4191343963553531,21.28470588235294,28.509703354289947,71.78728606356968,5.213973938767199,7.969682151589242,16.332899556950046,34.85831910072563,38.647872443887245,29.45301009718096,0.879049170772134,1
642731,132,86.3236641221374,14.089231196261307,90.1,104.2,0.30303030303030304,6.816793893129771,30.751060401157787,71.42857142857143,4.6631810111614955,7.078571428571428,9.162996412855318,30.211168518404964,36.5418735937329,32.66065848960427,1.3351728977449162,4
642851,82,87.59878048780489,19.24872606913384,94.35,106.99,0.4878048780487805,11.0,27.86253735133111,69.89428571428572,7.928135291009266,7.095714285714285,8.195263809000599,35.97197283021917,36.52779121077876,30.425741248331413,359.86973930627227,1
643217,355,87.87771428571429,13.831216113312223,90.4,104.5,0.36338028169014086,20.48857142857143,28.3083438794446,68.2460843373494,5.980230499462592,6.972289156626506,14.233924693995448,31.452767595812805,33.026294409764056,33.871615232030976,358.5961887684489,1
643289,341,82.82298507462687,16.674286652628606,85.6,102.13,0.25806451612903225,13.595238095238095,31.044356921340146,66.53217665615142,10.60859929999877,7.3539432176656145,5.1323305181804955,29.78579650903251,37.200981252347084,28.49163264739438,358.8573848391478,2
643376,209,87.02585365853658,15.87780436486945,91.7,103.78,0.3827751196172249,23.565853658536586,29.965041803284656,68.25589743589744,9.118877191109648,6.733333333333333,12.70394722876677,30.25194862290743,39.3742601030355,34.60243246714534,356.78200623571297,1
643396,377,83.09333333333333,16.542611751626843,86.1,102.66,0.27055702917771884,3.6,28.016897116993015,66.01608187134502,8.178170204129131,6.766081871345029,3.3275243260765475,32.213407747590885,35.67509342998267,29.371966169722917,3.7300129071137165,2
643446,350,86.74714285714286,14.226498958480144,91.0,103.1,0.32857142857142857,15.465714285714286,28.302555321745828,70.48214285714286,5.34320962772373,7.170535714285715,6.129934217852726,32.07504824507443,35.31498522760853,28.706799450602702,358.15865065224995,3
643565,254,89.01785714285714,13.966766137730108,92.19999999999999,106.645,0.38976377952755903,16.543650793650794,25.78199438420873,69.45294117647059,4.702613036605567,7.236974789915966,9.615167567808687,34.42530922209681,37.9067282935462,32.358442992149776,359.4569993962837,1
644433,27,89.03529411764706,10.70706199060173,88.8,103.17999999999999,0.2222222222222222,11.222222222222221,35.117543052801395,70.90666666666667,3.52895505915332,7.8533333333333335,6.325877799770866,29.94441265979894,39.192373011660024,27.98492810045561,358.8434023399739,4
645277,532,87.45329457364342,12.457522732062502,90.19999999999999,104.42500000000001,0.29887218045112784,18.59108527131783,29.621978162779904,68.47510373443983,5.8334759155591,7.198340248962656,11.093143050782217,34.82404924204898,32.68039126354892,36.1992489537224,356.92700494506664,1
645302,113,84.35225225225226,16.631475345079046,86.2,104.75,0.2831858407079646,8.072072072072071,31.42341677843328,65.3,9.12427426990119,6.472941176470589,5.250273467111774,33.05542663144772,40.842166263510514,21.385365885769527,1.169166111502328,2
645305,20,88.0421052631579,12.920926858286638,88.7,104.35,0.35,16.57894736842105,29.313091101784547,70.9470588235294,3.4514702749442194,7.117647058823529,12.885929194237502,31.349182596937702,36.06953102381855,31.513652130769863,1.5250416137314453,1
645444,145,79.75384615384615,18.89758077232605,84.2,100.78,0.23448275862068965,11.146853146853147,31.9136065382949,64.22790697674418,11.919128381147637,6.811627906976745,3.0778010458219387,34.39793237535893,35.039867037557045,28.735235151702096,356.0155627879858,2
646240,428,93.53492822966507,13.37295940621254,96.85,110.0,0.5490654205607477,12.566985645933014,28.272255697252458,71.58520408163265,4.675099786583185,7.599744897959184,10.706628047308476,30.37313580708327,34.54921589020229,30.682615224723484,3.237751016160972,0
647304,503,89.2811623246493,14.129603981939816,91.9,106.24,0.4194831013916501,11.719438877755511,27.201343629806956,70.55835095137421,4.78595436034278,7.372727272727273,4.422215295651207,30.677274419693884,37.01096565428782,22.97337942430539,356.4188121744718,4
647351,231,86.27035398230088,14.234360832808198,89.65,104.375,0.329004329004329,13.345132743362832,29.463429659760152,69.25395348837209,4.136183022767077,7.510697674418604,9.285706152887625,31.833486797057674,38.58228893389194,34.32776395790176,0.15728728072525536,4
649966,253,86.21854838709677,14.069203551464732,88.85,103.42499999999998,0.2964426877470356,14.766129032258064,32.186729699685415,68.8301652892562,5.3365994555053256,7.38099173553719,10.704907131939276,27.314838936465396,36.833732724940006,28.54316543637527,0.7726372935201492,4
650333,642,84.53652037617556,13.122158753558322,87.7,98.015,0.16510903426791276,11.526645768025078,25.76944776329189,61.657242582897034,8.039198378269848,5.769109947643979,5.062933200688151,36.994842693440866,34.99162553214144,32.011891786248164,4.348372092674191,3
650402,477,89.9322033898305,12.799523155634484,92.0,106.49,0.38784067085953877,14.095137420718816,25.89183493180305,69.72642369020501,5.427945086838927,7.180865603644647,9.586116779541406,34.02397846064466,35.506096377961605,31.44840048607583,3.3124259218762613,1
650489,297,86.56498316498316,16.191382407730483,88.6,106.0,0.37373737373737376,11.124579124579125,30.165668162955303,71.12775800711745,6.707203879716752,7.108896797153025,5.350186152065585,37.13333179063575,33.544118764514,29.56683783075451,358.3949270495504,3
650490,514,92.96565656565656,14.614831920622594,96.0,110.92999999999999,0.5077821011673151,4.915322580645161,27.9525009650078,73.36488222698073,4.631188370865852,7.671948608137045,3.47873783003024,24.75747659907349,38.08828121388327,31.200389185186175,5.864350175982116,0
650559,41,90.9375,13.929332012791598,97.85,105.06,0.4146341463414634,13.53125,27.722105276615302,71.54827586206896,3.6076922470955983,7.8551724137931025,13.079053499067316,41.99017863105844,36.28837476180955,29.93856778087411,3.8334642598086583,1
650859,415,86.91756097560975,14.274666256207238,90.0,104.11,0.327710843373494,6.907317073170732,29.751147090078767,69.51458333333333,4.5198310735010025,6.970833333333334,6.679016608311245,33.09072287152788,35.05263488405429,26.22891870515666,5.804180272792433,3
650968,141,87.98057553956833,12.680081822633191,88.6,104.93,0.3617021276595745,17.64748201438849,31.951698897779817,69.43185185185185,6.24685773967035,7.726666666666666,7.549396643823573,25.521772587849682,39.02603330173767,29.94911367420534,357.8370124745961,4
